Time (days),Final Effluent COD - Total,Final Effluent BOD - Total Carbonaceous,Final Effluent N - Total Kjeldahl Nitrogen,Final Effluent P - Total P,Final Effluent pH,Final Effluent Total suspended solids,Final Effluent Volatile suspended solids,Final Effluent Gas - Dissolved oxygen,Final Effluent P - Soluble phosphate,Final Effluent N - Ammonia,Final Effluent N - Nitrate,Final Effluent N - Nitrite,Final Effluent Alkalinity,Final Effluent Flow,PST x3 COD - Total,PST x3 BOD - Total Carbonaceous,PST x3 N - Total Kjeldahl Nitrogen,PST x3 P - Total P,PST x3 pH,PST x3 Total suspended solids,PST x3 Volatile suspended solids,PST x3 Element HRT,PST x3 Gas - Dissolved oxygen,PST x3 P - Soluble phosphate,PST x3 N - Ammonia,PST x3 N - Nitrate,PST x3 N - Nitrite,PST x3 Alkalinity,PST x3 Flow,ML Recycle COD - Total,ML Recycle BOD - Total Carbonaceous,ML Recycle N - Total Kjeldahl Nitrogen,ML Recycle N - Total Kjeldahl Nitrogen (U),ML Recycle P - Total P,ML Recycle pH,ML Recycle Total suspended solids,ML Recycle Volatile suspended solids,ML Recycle Gas - Dissolved oxygen,ML Recycle P - Soluble phosphate,ML Recycle N - Ammonia,ML Recycle N - Ammonia (U),ML Recycle N - Nitrate,ML Recycle N - Nitrite,ML Recycle Alkalinity,ML Recycle Flow,ML Recycle Flow (S),FST x5 COD - Total,FST x5 BOD - Total Carbonaceous,FST x5 N - Total Kjeldahl Nitrogen,FST x5 P - Total P,FST x5 pH,FST x5 Total suspended solids,FST x5 Total suspended solids (U),FST x5 Volatile suspended solids,FST x5 Element HRT,FST x5 Gas - Dissolved oxygen,FST x5 P - Soluble phosphate,FST x5 N - Ammonia,FST x5 N - Nitrate,FST x5 N - Nitrite,FST x5 Alkalinity,FST x5 Flow,AERZ4 x2 (45) COD - Total,AERZ4 x2 (45) BOD - Total Carbonaceous,AERZ4 x2 (45) N - Total Kjeldahl Nitrogen,AERZ4 x2 (45) P - Total P,AERZ4 x2 (45) pH,AERZ4 x2 (45) Total suspended solids,AERZ4 x2 (45) Volatile suspended solids,AERZ4 x2 (45) Element HRT,AERZ4 x2 (45) Gas - Dissolved oxygen,AERZ4 x2 (45) P - Soluble phosphate,AERZ4 x2 (45) N - Ammonia,AERZ4 x2 (45) N - Nitrate,AERZ4 x2 (45) N - Nitrite,AERZ4 x2 (45) Alkalinity,AERZ4 x2 (45) Flow,AXZ1 x2 COD - Total,AXZ1 x2 BOD - Total Carbonaceous,AXZ1 x2 N - Total Kjeldahl Nitrogen,AXZ1 x2 P - Total P,AXZ1 x2 pH,AXZ1 x2 Total suspended solids,AXZ1 x2 Volatile suspended solids,AXZ1 x2 Element HRT,AXZ1 x2 Gas - Dissolved oxygen,AXZ1 x2 P - Soluble phosphate,AXZ1 x2 N - Ammonia,AXZ1 x2 N - Nitrate,AXZ1 x2 N - Nitrite,AXZ1 x2 Alkalinity,AXZ1 x2 Flow
42120.042,35.684096,4.417538,10.263929,4.443933,7.515262,8.716791,6.015242,0.000004,3.966397,8.637236,0.611211,3.605044,4.93372,48679,174.27588,85.074794,22.032675,5.106092,7.323761,57.035929,46.452066,3.967032,0.10778,4.281934,18.085808,0.057632,0.2711,6.250793,52579,1359.2492,501.90588,87.998924,87.998924,73.170551,7.508157,1303.4906,904.44317,1.001571,3.020032,6.370394,6.370394,0.982686,3.966876,4.875387,106579,54000,35.684096,4.417538,10.263929,4.443933,7.515262,8.716791,2584.3601,6.015242,4.754234,0.000004,3.966397,8.637236,0.611211,3.605044,4.93372,48679,1379.053,511.29703,90.424676,73.727196,7.566712,1315.2853,916.67665,0.19908,1.994404,4.298132,8.365771,0.603102,2.419991,5.166963,160579,1418.8711,530.0281,94.414036,75.066862,7.452891,1339.0121,933.15151,0.217314,0.002428,4.382979,11.21356,0.021531,0.425032,5.557035,160579
42120.083,34.369708,4.008902,10.061704,4.285538,7.52236,7.68047,5.300704,0.000003,3.86469,8.502082,0.606154,3.60196,4.938576,40729,167.67193,81.61271,22.032044,5.267386,7.326538,55.510047,44.817937,4.670548,0.11743,4.439239,18.173039,0.064734,0.30079,6.271835,44629,1383.7787,510.25506,88.723754,88.723754,74.509362,7.505177,1330.2524,921.85896,0.999516,2.554507,5.290356,5.290356,1.064909,4.195513,4.81111,98629,54000,34.369708,4.008902,10.061704,4.285538,7.52236,7.68047,2422.7146,5.300704,5.153227,0.000003,3.86469,8.502082,0.606154,3.60196,4.938576,40729,1411.6492,522.4328,91.719482,75.608987,7.566093,1350.6272,939.67263,0.209449,1.997731,3.798462,7.290851,0.663529,2.59554,5.102706,152629,1431.0235,532.96793,94.833615,76.0827,7.466453,1356.5226,944.17322,0.228633,0.002522,4.103415,10.368798,0.026113,0.584677,5.503881,152629
42120.125,33.01271,3.574558,9.824601,4.126124,7.53171,6.588472,4.545864,0.000002,3.764629,8.336997,0.603167,3.602644,4.941005,31979,162.34754,78.717546,22.496172,5.553782,7.330341,54.599968,43.558112,5.803265,0.130981,4.703663,18.650426,0.075619,0.34467,6.300371,35879,1408.0712,518.08451,89.460769,89.460769,76.020825,7.501792,1358.0212,939.20604,1.004268,1.967355,4.156714,4.156714,1.170666,4.461754,4.728847,89879,54000,33.01271,3.574558,9.824601,4.126124,7.531709,6.588472,2263.2059,4.545864,5.677665,0.000002,3.764629,8.336997,0.603167,3.602644,4.941005,31979,1429.4418,527.72944,92.221721,76.862158,7.565946,1372.5424,952.69865,0.222187,2.000747,3.174801,6.249778,0.72822,2.772512,5.031202,143879,1454.368,539.56729,95.91352,77.903514,7.481125,1386.407,962.95515,0.242537,0.002685,3.720317,9.39455,0.033963,0.82283,5.426898,143879
42120.167,31.798068,3.180485,9.586734,3.979847,7.542769,5.606151,3.866124,0.000002,3.671613,8.164747,0.602192,3.608127,4.941208,24929,159.9767,77.241383,23.231736,5.978464,7.334896,54.448266,43.102291,7.212649,0.147602,5.08078,19.365488,0.089943,0.400045,6.334363,28829,1425.8217,523.20358,89.908279,89.908279,77.323487,7.498975,1380.1132,952.14741,1.00831,1.334587,3.103929,3.103929,1.276723,4.679402,4.646725,82829,54000,31.798068,3.180485,9.586734,3.979847,7.542769,5.606151,2112.73,3.866124,6.184799,0.000002,3.671613,8.164747,0.602192,3.608127,4.941208,24929,1447.7299,532.84308,92.793341,78.304445,7.565385,1395.962,966.1157,0.233635,2.004017,2.463144,5.193,0.793925,2.932488,4.950801,136829,1464.6003,541.16025,96.162298,79.145264,7.492873,1403.5577,972.37081,0.255034,0.00292,3.264727,8.39662,0.046253,1.113456,5.34194,136829
42120.208,30.804156,2.85888,9.359575,3.849099,7.554362,4.814395,3.317987,0.000002,3.583749,7.991296,0.603137,3.618201,4.939622,20279,158.93463,76.399019,24.29908,6.447955,7.339782,54.754042,43.012061,8.588375,0.165842,5.494544,20.344961,0.106804,0.461605,6.370524,24179,1441.5469,527.31474,90.32925,90.32925,78.65306,7.497272,1400.6467,963.70891,1.01457,0.741895,2.151456,2.151456,1.377514,4.803097,4.570708,78179,54000,30.804156,2.85888,9.359575,3.849099,7.554361,4.814395,1994.403,3.317987,6.571979,0.000002,3.583749,7.991296,0.603137,3.618201,4.939622,20279,1457.8881,534.71048,92.922261,79.441059,7.564645,1411.7274,973.99723,0.241854,2.008927,1.803683,4.201939,0.850854,3.041176,4.873156,132179,1462.2536,538.13455,95.656604,79.76286,7.500542,1408.0325,972.70979,0.264006,0.003206,2.776739,7.46923,0.06413,1.416779,5.259178,132179
42120.25,30.019367,2.609139,9.139269,3.729112,7.565297,4.211241,2.900271,0.000002,3.4964,7.812795,0.606111,3.632907,4.936434,17579,160.12975,76.667882,25.483601,6.941346,7.344632,55.637155,43.513102,9.65801,0.184403,5.924547,21.415076,0.1251,0.523195,6.40614,21479,1448.2991,527.99767,90.345307,90.345307,79.598405,7.497528,1412.0772,969.09723,1.021543,0.327638,1.397112,1.397112,1.45963,4.787733,4.514382,75479,54000,30.019367,2.609139,9.139269,3.729112,7.565296,4.211241,1916.202,2.900271,6.819877,0.000002,3.4964,7.812795,0.606111,3.632907,4.936434,17579,1456.2804,532.17802,92.411779,80.016688,7.563794,1415.6568,973.80184,0.246897,2.012824,1.27362,3.357679,0.892479,3.120732,4.805722,129479,1453.838,532.98966,94.826929,80.04926,7.505077,1405.8454,968.44065,0.269511,0.00349,2.332468,6.682394,0.086155,1.689972,5.186748,129479
42120.292,29.414326,2.424306,8.911255,3.611006,7.573877,3.780641,2.601805,0.000002,3.401521,7.615753,0.611814,3.653654,4.931349,16679,163.72619,78.159266,26.725357,7.41375,7.349054,57.057588,44.631559,10.076327,0.201634,6.332458,22.515539,0.143181,0.577764,6.43821,20579,1445.274,525.10004,89.938101,89.938101,80.067715,7.499706,1413.1888,967.71883,1.023889,0.143046,0.897512,0.897512,1.513952,4.673199,4.481508,74579,54000,29.414326,2.424306,8.911255,3.611006,7.573876,3.780641,1873.2656,2.601805,6.906719,0.000002,3.401521,7.615753,0.611814,3.653654,4.931349,16679,1447.1037,526.9296,91.53904,80.20184,7.562695,1411.4952,968.33511,0.248625,2.014292,0.912996,2.708272,0.919253,3.229155,4.749201,128579,1438.7617,525.63825,93.690357,79.893896,7.50664,1395.7707,959.09928,0.271397,0.003684,2.010979,6.130338,0.105447,1.90147,5.133802,128579
42120.333,28.995047,2.313823,8.633682,3.474744,7.575885,3.555541,2.444913,0.000003,3.277135,7.356611,0.623229,3.686895,4.92254,18829,170.08742,81.120483,28.009259,7.792775,7.352105,59.062648,46.425915,9.131493,0.213735,6.651461,23.599307,0.157631,0.614043,6.459429,22729,1435.0574,519.70088,89.247594,89.247594,80.149264,7.503782,1406.5156,961.29647,1.01777,0.098783,0.643229,0.643229,1.529328,4.535014,4.469648,76729,54000,28.995047,2.313823,8.633682,3.474744,7.575885,3.555541,1880.1446,2.444913,6.702824,0.000003,3.277135,7.356611,0.623229,3.686895,4.92254,18829,1430.3383,519.11978,90.35897,79.926053,7.56178,1398.7791,957.50796,0.244536,2.012475,0.733773,2.335913,0.919312,3.31961,4.715974,130729,1410.3321,513.92964,92.030133,78.852765,7.503958,1370.198,939.77572,0.266934,0.003625,1.885698,6.07018,0.105482,2.000919,5.121497,130729
42120.375,28.850917,2.323501,8.194742,3.268786,7.564871,3.681157,2.528353,0.000009,3.063277,6.915109,0.650694,3.752837,4.903359,26679,181.8697,87.00756,29.265624,7.960332,7.351843,62.206837,49.519838,6.80256,0.2133,6.766572,24.545379,0.161681,0.612022,6.454999,30579,1414.0334,510.65768,88.051445,88.051445,79.578607,7.505988,1388.2752,947.32671,1.002142,0.135132,0.645079,0.645079,1.474785,4.430302,4.479851,84579,54000,28.850917,2.323501,8.194742,3.268786,7.564871,3.681157,1980.5183,2.528353,6.050645,0.000009,3.063277,6.915109,0.650694,3.752837,4.903359,26679,1396.9617,505.69141,88.529139,78.619032,7.561433,1367.888,935.08673,0.230684,2.005971,0.805487,2.490261,0.865144,3.278298,4.732129,138579,1363.3117,496.58078,89.795363,76.547238,7.494304,1321.8973,905.8841,0.251813,0.003204,2.062706,6.906163,0.075732,1.900472,5.180161,138579
42120.417,29.449394,2.640234,7.33516,2.87744,7.539753,4.725305,3.237577,0.000046,2.611156,5.996856,0.726604,3.896977,4.853535,43979,203.5317,98.211733,30.483571,7.774306,7.34576,67.380881,54.985563,4.354833,0.191122,6.538445,25.261895,0.146086,0.546922,6.406488,47879,1368.6208,493.40074,85.751452,85.751452,77.51298,7.501873,1343.9408,916.4402,0.983158,0.387158,1.194047,1.194047,1.30126,4.313835,4.536468,101879,54000,29.449394,2.640234,7.33516,2.87744,7.539753,4.725305,2234.0619,3.237577,4.982292,0.000046,2.611156,5.996856,0.726604,3.896977,4.853535,43979,1333.1224,482.13435,85.637285,75.401252,7.563321,1303.5425,891.36399,0.205082,2.001194,1.299859,3.71974,0.729327,2.89085,4.84652,155879,1299.5567,475.38526,87.23291,72.817655,7.47471,1248.6295,856.44835,0.223866,0.002749,2.613805,9.010051,0.044317,1.595377,5.318971,155879
42120.458,31.798701,3.618605,5.882718,2.248424,7.516097,7.723284,5.273875,0.000107,1.80773,4.364331,0.889707,4.116455,4.750806,66629,230.96016,112.59219,31.589524,7.264887,7.335172,73.598313,61.784755,2.960257,0.152731,6.012211,25.744947,0.113183,0.430277,6.326298,70529,1288.9046,465.01659,82.399765,82.399765,73.208887,7.503386,1261.0886,861.49623,0.987081,1.203569,3.097343,3.097343,1.030485,3.801656,4.708047,124529,54000,31.798701,3.618605,5.882718,2.248424,7.516097,7.723284,2588.7631,5.273875,4.046788,0.000107,1.80773,4.364331,0.889707,4.116455,4.750806,66629,1250.6257,453.4535,82.544637,70.668623,7.566293,1214.8845,833.78689,0.179063,1.996729,2.384962,6.329055,0.553001,2.191017,5.05956,178529,1252.1273,462.24423,85.797874,69.275497,7.453903,1183.6918,814.33007,0.195464,0.002614,3.236248,11.701016,0.02767,1.179689,5.472506,178529
42120.5,34.334187,4.644717,4.54751,1.693336,7.505722,10.819318,7.379372,0.00008,1.073128,2.844728,1.0391,4.238716,4.652967,77129,252.49361,123.90849,32.476697,6.878224,7.326502,78.42061,67.090853,2.577602,0.121556,5.610776,26.137738,0.082711,0.326341,6.263959,81029,1221.7957,442.61313,80.330411,80.330411,69.045217,7.509146,1185.8529,814.2339,0.99048,2.348785,5.808412,5.808412,0.824756,3.322012,4.90084,135029,54000,34.334187,4.644717,4.54751,1.693336,7.505722,10.819318,2797.3597,7.379372,3.722746,0.00008,1.073128,2.844728,1.0391,4.238716,4.652967,77129,1217.8975,443.90258,82.207441,68.158521,7.569047,1171.9452,809.34355,0.169117,1.989464,3.561384,8.827713,0.458163,1.947742,5.200786,189029,1255.3418,466.91386,86.743188,68.311027,7.443811,1171.909,809.4713,0.184607,0.002501,3.63337,13.432232,0.018967,0.784973,5.555439,189029
42120.542,35.472822,5.130468,4.215181,1.55673,7.502576,12.165423,8.30857,0.000042,0.861799,2.439155,1.045279,4.140109,4.639402,78379,266.99339,131.48311,33.261052,6.681586,7.321414,81.543644,70.675666,2.538537,0.102892,5.402279,26.57686,0.062259,0.260115,6.228908,82279,1217.7172,443.34018,81.312307,81.312307,68.019431,7.512135,1172.3215,809.7053,0.98884,3.248904,7.688507,7.688507,0.749243,3.239318,4.984864,136279,54000,35.472822,5.130468,4.215181,1.55673,7.502576,12.165423,2835.8066,8.30857,3.687594,0.000042,0.861799,2.439155,1.045279,4.140109,4.639402,78379,1233.5705,451.8766,83.940774,68.076525,7.569945,1177.3895,818.07726,0.168006,1.987725,4.444942,10.311215,0.435407,1.94056,5.249154,190279,1272.617,475.92648,88.020039,67.994402,7.437383,1177.4347,817.37349,0.183394,0.002392,3.945165,14.389641,0.015454,0.500622,5.589013,190279
42120.583,35.618384,5.195221,4.964127,1.859786,7.503814,12.113008,8.2969,0.000021,1.173545,3.198974,0.933486,3.878532,4.708022,74029,271.57905,133.91687,33.812176,6.612944,7.319157,82.494921,71.772686,2.679876,0.09448,5.328525,26.929166,0.051267,0.228369,6.214572,77929,1238.1405,452.76094,82.983409,82.983409,68.166011,7.511306,1184.1049,822.15282,0.990669,3.779387,8.615921,8.615921,0.743246,3.330421,4.992974,131929,54000,35.618384,5.195221,4.964127,1.859786,7.503815,12.113008,2802.9464,8.2969,3.812886,0.000021,1.173545,3.198974,0.933486,3.878532,4.708022,74029,1259.8887,463.51421,85.729787,68.439408,7.569455,1194.7793,834.57434,0.171937,1.990086,4.95148,11.021777,0.440658,2.00812,5.248006,185929,1302.1737,488.3335,89.845223,68.504619,7.428416,1199.6226,836.93242,0.187685,0.002299,4.266302,14.815206,0.014029,0.284742,5.598728,185929
42120.625,35.523578,5.095453,6.241984,2.390641,7.507045,11.519911,7.918778,0.000012,1.744616,4.515047,0.793385,3.606081,4.803693,68879,273.57534,134.94579,33.813066,6.597131,7.318542,82.808657,72.257356,2.86899,0.092088,5.315901,26.921813,0.046298,0.218066,6.211635,72779,1266.6618,464.87286,84.716796,84.716796,68.705953,7.50839,1205.2093,840.5223,0.991952,4.056828,8.956311,8.956311,0.762702,3.472854,4.968091,126779,54000,35.523578,5.095453,6.241984,2.390641,7.507045,11.519911,2745.5944,7.918778,3.972689,0.000012,1.744616,4.515047,0.793385,3.606081,4.803693,68879,1289.7134,476.11672,87.486244,69.026912,7.56749,1217.1703,853.98057,0.176835,1.992591,5.285333,11.314069,0.457184,2.099874,5.230498,180779,1329.3574,499.46486,91.390783,68.992478,7.420149,1221.0939,855.97666,0.193031,0.002238,4.611083,14.99484,0.013579,0.197556,5.601234,180779
42120.667,35.441546,4.93951,7.526838,2.944713,7.510491,10.791308,7.44498,0.000009,2.345843,5.840668,0.677749,3.414849,4.884786,63879,270.85407,133.55647,33.499844,6.581773,7.318899,81.911977,71.546959,3.08001,0.093145,5.315471,26.7025,0.044978,0.220561,6.21498,67779,1294.1638,476.36228,86.225087,86.225087,69.242872,7.505312,1226.4334,858.53076,0.993485,4.223782,9.021814,9.021814,0.790943,3.626262,4.93769,121779,54000,35.441546,4.93951,7.526838,2.944713,7.510491,10.791308,2685.8093,7.44498,4.141196,0.000009,2.345843,5.840668,0.677749,3.414849,4.884786,63879,1316.2954,487.29345,88.924867,69.516619,7.565262,1237.3947,871.46094,0.181865,1.993964,5.518847,11.386965,0.476143,2.192093,5.213237,175779,1353.419,509.15672,92.75592,69.493612,7.422458,1241.2542,873.51404,0.198522,0.002206,4.878726,15.039427,0.013862,0.201528,5.601096,175779
42120.708,35.545297,4.820069,8.597384,3.434208,7.512641,10.210531,7.069464,0.000007,2.873403,6.938543,0.597871,3.31798,4.938358,60929,262.42622,129.29796,32.97859,6.509901,7.319527,79.622676,69.359338,3.219733,0.095352,5.275845,26.325781,0.045384,0.228411,6.220007,64829,1318.5257,486.50625,87.490804,87.490804,69.692754,7.503093,1245.3996,874.60351,0.995044,4.316081,8.965872,8.965872,0.814948,3.749399,4.91431,118829,54000,35.545297,4.820069,8.597384,3.434208,7.512641,10.210531,2643.6296,7.069464,4.247492,0.000007,2.873403,6.938543,0.597871,3.31798,4.938358,60929,1337.1183,496.10412,90.033809,69.816418,7.564019,1253.0776,885.23697,0.184969,1.996496,5.641069,11.384371,0.489936,2.259154,5.202845,172829,1366.33,514.54471,93.560308,69.53313,7.427896,1251.6113,883.5934,0.201911,0.002207,5.054426,15.078531,0.014445,0.230506,5.603509,172829
42120.75,35.644992,4.698126,9.362424,3.811634,7.513964,9.686377,6.72872,0.000006,3.284725,7.725272,0.550746,3.299736,4.964888,57729,251.06707,123.56045,32.351965,6.32018,7.320412,76.569303,66.415916,3.386372,0.098519,5.1509,25.872706,0.046889,0.239788,6.226699,61629,1334.7478,493.40422,88.328509,88.328509,69.83091,7.502004,1257.515,885.37375,0.996939,4.314308,8.888999,8.888999,0.83504,3.85368,4.89798,115629,54000,35.644992,4.698126,9.362424,3.811634,7.513966,9.686377,2606.498,6.72872,4.369143,0.000006,3.284725,7.725272,0.550746,3.299736,4.964888,57729,1351.2434,502.14483,90.814663,69.899646,7.5636,1263.5576,894.73767,0.188458,1.99705,5.653379,11.346769,0.502155,2.319709,5.195488,169629,1380.4048,519.92363,94.434701,69.77567,7.434261,1264.8822,895.09167,0.20572,0.002215,5.126913,14.969484,0.015038,0.265108,5.599394,169629
42120.792,36.064762,4.70481,9.903494,4.118593,7.512888,9.538915,6.647902,0.000006,3.604627,8.262997,0.526745,3.337381,4.972068,58879,236.16412,116.08742,31.166239,6.121009,7.320811,72.678988,62.532795,3.324537,0.099981,5.010124,24.972333,0.0478,0.246988,6.229423,62779,1348.3205,499.13093,89.116434,89.116434,69.929851,7.502325,1267.9468,894.53932,0.9981,4.266628,8.85963,8.85963,0.839457,3.88864,4.895159,116779,54000,36.064762,4.70481,9.903494,4.118593,7.512888,9.538915,2608.6219,6.647902,4.324631,0.000006,3.604627,8.262997,0.526745,3.337381,4.972068,58879,1358.6041,505.50394,91.287797,69.713935,7.564428,1268.3357,899.7892,0.187189,2.00131,5.583803,11.347145,0.501273,2.324368,5.19895,170779,1372.4512,517.36844,94.013474,68.906261,7.436801,1256.2537,890.79968,0.204334,0.002259,5.129416,14.920854,0.015567,0.298708,5.60649,170779
42120.833,36.711322,4.819352,10.24973,4.353786,7.510523,9.70263,6.783395,0.000006,3.835799,8.585774,0.519587,3.412197,4.966237,61229,221.18086,108.61091,29.491496,5.885762,7.320719,68.734974,58.614014,3.204947,0.099691,4.833557,23.683157,0.047659,0.248316,6.228277,65129,1347.1051,499.34375,89.147527,89.147527,69.308646,7.504713,1264.519,893.78782,1.001104,4.180875,8.95375,8.95375,0.824798,3.847142,4.911622,119129,54000,36.711322,4.819352,10.24973,4.353786,7.510523,9.70263,2649.0936,6.783395,4.236434,0.000006,3.835799,8.585774,0.519587,3.412197,4.966237,61229,1350.727,503.20114,90.911256,68.794445,7.566264,1258.8382,894.61496,0.184648,2.002658,5.482362,11.408573,0.488029,2.280979,5.217679,173129,1365.7153,515.18439,93.521482,68.165168,7.436092,1249.3748,887.36842,0.201561,0.002301,5.085101,14.721709,0.015539,0.304315,5.617696,173129
42120.875,37.214807,4.918912,10.431904,4.497866,7.508835,9.86196,6.913548,0.000006,3.975502,8.745536,0.521309,3.496456,4.95542,61829,206.78671,101.4369,27.570897,5.555919,7.320591,65.066299,54.846088,3.17578,0.099209,4.585061,22.208045,0.047069,0.247334,6.227085,65729,1339.6396,497.14655,88.749464,88.749464,68.45112,7.507401,1255.8017,888.9793,1.001199,4.061676,8.963347,8.963347,0.80826,3.798034,4.932968,119729,54000,37.214807,4.918912,10.431904,4.497866,7.508835,9.86196,2671.3512,6.913548,4.214489,0.000006,3.975502,8.745536,0.521309,3.496456,4.95542,61829,1346.4421,502.07647,90.581189,68.155737,7.567455,1253.7207,892.09635,0.184011,2.000777,5.342993,11.254536,0.481195,2.25861,5.232229,173729,1364.9416,514.90935,93.172539,67.799793,7.435708,1249.5871,888.57841,0.200865,0.002329,4.984305,14.258338,0.015374,0.299108,5.623257,173729
42120.917,37.437717,4.960693,10.519663,4.55634,7.508371,9.902073,6.956969,0.000005,4.035148,8.820144,0.523637,3.562898,4.947357,61479,195.69235,95.907401,25.530053,5.31027,7.320624,62.241477,51.945204,3.192729,0.099077,4.400426,20.651456,0.046585,0.246593,6.22703,65379,1338.7075,497.17274,88.515346,88.515346,68.019177,7.509148,1254.3448,888.79209,1.000609,3.884721,8.689173,8.689173,0.804642,3.786422,4.943738,119379,54000,37.437717,4.960693,10.519663,4.55634,7.508372,9.902073,2668.2568,6.956969,4.227262,0.000005,4.035148,8.820144,0.523637,3.562898,4.947357,61479,1347.5834,502.76849,90.342517,67.865463,7.568086,1254.7345,893.42768,0.184382,2.000791,5.134607,10.817684,0.482794,2.260086,5.236895,173379,1363.9436,514.44397,92.598887,67.48313,7.436433,1249.934,889.5912,0.20127,0.002356,4.851435,13.598203,0.015539,0.306218,5.623343,173379
42120.958,37.30793,4.920633,10.555781,4.542312,7.509515,9.757804,6.867083,0.000005,4.031136,8.857568,0.521863,3.597689,4.946234,59729,187.1555,91.639215,23.842473,5.126783,7.320949,60.119866,49.723831,3.280264,0.099952,4.265698,19.374346,0.046796,0.248655,6.229185,63629,1339.8663,497.77598,88.170426,88.170426,67.762257,7.510115,1255.7021,890.1428,1.000978,3.634279,8.138612,8.138612,0.813561,3.807454,4.942446,117629,54000,37.30793,4.920633,10.555781,4.542312,7.509516,9.757804,2646.2234,6.867083,4.292309,0.000005,4.031136,8.857568,0.521863,3.597689,4.946234,59729,1349.8879,503.72299,89.962787,67.701037,7.568224,1257.4573,895.61623,0.186262,2.000085,4.877269,10.147235,0.490743,2.2786,5.232027,171629,1367.8154,515.59402,92.275411,67.503281,7.438886,1255.5209,893.95322,0.203322,0.00238,4.695368,12.86312,0.015996,0.323857,5.617054,171629
42121,36.975569,4.85225,10.540239,4.475834,7.511418,9.56424,6.739035,0.000005,3.976492,8.849964,0.516814,3.607244,4.951099,58429,180.98838,88.548224,22.550005,4.986705,7.321369,58.627873,48.127823,3.348462,0.101243,4.164261,18.400756,0.047503,0.252224,6.232034,62329,1343.4667,499.12734,87.819869,87.819869,67.699747,7.510586,1259.8646,893.17882,1.001142,3.360069,7.419457,7.419457,0.827278,3.830743,4.934318,116329,54000,36.975569,4.85225,10.540239,4.475834,7.511418,9.56424,2620.3051,6.739035,4.34194,0.000005,3.976492,8.849964,0.516814,3.607244,4.951099,58429,1353.2119,504.89839,89.580203,67.664094,7.568344,1261.5766,898.50382,0.187684,2.001036,4.60182,9.39607,0.499875,2.295433,5.223057,170329,1367.2411,515.0618,91.746005,67.357778,7.441313,1256.764,894.95686,0.204874,0.002406,4.522547,12.19082,0.016622,0.346437,5.611465,170329
42121.042,35.844941,4.505729,10.411324,4.346756,7.517237,8.692912,6.128195,0.000004,3.893436,8.776154,0.510641,3.604528,4.957449,48679,174.2409,85.073729,21.935484,5.041159,7.323227,56.926281,46.424756,3.967032,0.107776,4.22964,17.992312,0.051249,0.270536,6.246393,52579,1346.0898,499.7978,87.30258,87.30258,67.701768,7.509607,1264.024,895.64533,1.0014,2.983899,6.520549,6.520549,0.873038,3.98042,4.899814,106579,54000,35.844941,4.505729,10.411324,4.346756,7.517237,8.692912,2505.2701,6.128195,4.754234,0.000004,3.893436,8.776154,0.510641,3.604528,4.957449,48679,1365.8292,509.18489,89.689007,68.223443,7.56783,1275.6047,907.83116,0.19908,1.994414,4.25201,8.482534,0.537517,2.426244,5.186491,160579,1405.5332,527.9587,93.616,69.480073,7.454403,1298.7041,924.12464,0.217314,0.002424,4.331933,11.286545,0.018309,0.418066,5.569129,160579
42121.083,34.513483,4.088372,10.209521,4.19624,7.524308,7.662084,5.401632,0.000003,3.796519,8.642452,0.505725,3.601203,4.962433,40729,167.63385,81.611605,21.926518,5.197164,7.32596,55.390599,44.788198,4.670548,0.117424,4.382794,18.071535,0.057569,0.300291,6.267078,44629,1370.4181,508.12555,88.023037,88.023037,68.949407,7.506675,1290.1079,912.92426,0.999302,2.53008,5.45006,5.45006,0.946276,4.214017,4.836719,98629,54000,34.513483,4.088372,10.209521,4.19624,7.524308,7.662084,2349.077,5.401632,5.153227,0.000003,3.796519,8.642452,0.505725,3.601203,4.962433,40729,1398.1393,520.28953,90.975719,69.973474,7.56721,1309.9696,930.63313,0.209449,1.997622,3.76944,7.42011,0.591522,2.60444,5.123664,152629,1417.6259,530.91411,94.039618,70.439329,7.468244,1315.8304,935.09648,0.228633,0.002513,4.062914,10.452437,0.021957,0.57518,5.517236,152629
42121.125,33.137502,3.644472,9.972515,4.044037,7.533639,6.574822,4.633592,0.000002,3.700498,8.478603,0.502588,3.601774,4.964982,31979,162.30499,78.71638,22.379036,5.476063,7.329704,54.466304,43.524877,5.803265,0.130968,4.641389,18.537776,0.067255,0.344342,6.295125,35879,1394.5097,515.93843,88.757137,88.757137,70.359869,7.503334,1317.144,930.13567,1.003847,1.956255,4.327066,4.327066,1.040535,4.488649,4.755741,89879,54000,33.137502,3.644472,9.972515,4.044037,7.533639,6.574822,2194.7688,4.633592,5.677665,0.000002,3.700498,8.478603,0.502588,3.601774,4.964982,31979,1415.8122,525.58949,91.481264,71.149246,7.56711,1331.3261,943.57667,0.222187,2.000532,3.164376,6.392137,0.649353,2.785012,5.05361,143879,1440.7789,537.50858,95.118564,72.143482,7.483269,1344.8971,953.73929,0.242537,0.002666,3.694003,9.492242,0.028022,0.808903,5.441977,143879
